"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
23.1496,23.1529,23.1533,23.1533,23.1532,23.1538,23.1532,23.1534,23.1536,23.1536,23.1538,23.1542,23.1533,23.1499,23.1426,23.1339,23.1257,23.1175,23.1153,23.1133,23.1044,23.0966,23.0819,23.0633,23.0545,23.0458,23.0408,23.0345,23.0309,23.0279,23.0266,23.025,23.0228,23.0216,23.0204,23.0197,23.0195,23.0188,23.0182,23.017,23.0154,23.0136,23.0109,23.0098,23.0084,23.0065,23.0026,22.9992,22.9966,22.9945,22.9875,22.9779,22.968,22.9582,22.9363,22.912,22.8803,22.8418,22.7976,22.7578,22.6934,22.6263,22.5536,22.4868,22.3752,22.2781,22.1622,22.0543,21.97,21.884,21.8225,21.7547,21.6774,21.6013,21.5205,21.4626,21.3788,21.2991,21.2199,21.1346,21.0396,20.9771,20.9147,20.8471,20.7681,20.6955,20.6397,20.5704,20.4725,20.3757,20.3067,20.2063,20.117,20.0738,20.0224,19.9384,19.8851,19.7964,19.7029,19.5738
22.818,22.803,22.7725,22.7681,22.7499,22.7438,22.7381,22.7338,22.7283,22.7266,22.724,22.7214,22.7198,22.7174,22.7144,22.7097,22.7038,22.7013,22.7,22.6992,22.6984,22.698,22.6959,22.6952,22.6928,22.6903,22.6874,22.6813,22.6784,22.674,22.6711,22.668,22.6636,22.6607,22.6575,22.6545,22.6486,22.6402,22.6311,22.6256,22.6216,22.6178,22.614,22.6079,22.6032,22.5962,22.5912,22.5886,22.5867,22.5842,22.5825,22.5813,22.5793,22.5756,22.5716,22.5653,22.5619,22.5586,22.5533,22.544,22.5367,22.5314,22.5291,22.5234,22.511,22.5016,22.4863,22.4749,22.4671,22.4556,22.4433,22.4323,22.4121,22.3868,22.3472,22.2891,22.214,22.1355,22.0486,21.9486,21.8512,21.7541,21.6416,21.5247,21.4228,21.2956,21.1343,20.9968,20.8683,20.742,20.6281,20.4906,20.3287,20.1746,20.0225,19.8921,19.7749,19.6642,19.5207,19.39
22.8049,22.8073,22.8057,22.7971,22.7815,22.7614,22.7366,22.7158,22.7032,22.6906,22.6765,22.6657,22.6558,22.6409,22.6304,22.6127,22.5923,22.5698,22.5542,22.546,22.5422,22.5335,22.5249,22.5124,22.5022,22.492,22.4766,22.4621,22.4477,22.4304,22.4178,22.4123,22.4082,22.4018,22.3892,22.3812,22.3679,22.3446,22.3254,22.311,22.2952,22.2794,22.2674,22.2407,22.2159,22.1978,22.1876,22.1754,22.1651,22.1534,22.1459,22.1349,22.1178,22.0959,22.0659,22.0442,22.0303,22.0148,21.9935,21.97,21.9183,21.884,21.8624,21.8445,21.8204,21.7937,21.7569,21.7127,21.6561,21.6097,21.5717,21.5285,21.4809,21.4335,21.3907,21.35,21.2869,21.2234,21.1461,21.0668,20.9828,20.8977,20.8179,20.7124,20.6104,20.5289,20.4304,20.3497,20.2602,20.1642,20.0556,19.9575,19.8015,19.6405,19.4737,19.3528,19.2114,19.096,18.9983,18.8752
25.0462,25.0472,25.0479,25.0438,25.0467,25.018,24.9924,24.9792,24.9608,24.9478,24.9395,24.9312,24.9237,24.9008,24.8811,24.8561,24.8277,24.7741,24.7434,24.681,24.6389,24.5744,24.453,24.3622,24.2707,24.1903,24.1299,24.0589,23.9596,23.9307,23.9225,23.8325,23.7854,23.7297,23.6641,23.6277,23.5838,23.5587,23.496,23.4475,23.3582,23.2671,23.1693,23.1154,23.1004,23.0101,22.975,22.9627,22.9409,22.9245,22.854,22.8089,22.7704,22.7464,22.6971,22.6092,22.5696,22.5256,22.4915,22.4539,22.4164,22.3814,22.3468,22.2975,22.2468,22.192,22.1165,22.0414,21.999,21.9481,21.8982,21.848,21.8156,21.7687,21.7097,21.6606,21.6174,21.5741,21.5313,21.4858,21.4323,21.3899,21.3466,21.2787,21.2224,21.187,21.1381,21.0824,21.0335,20.9718,20.9158,20.8431,20.7711,20.7134,20.6515,20.5691,20.4963,20.4065,20.306,20.1879
25.2414,25.2391,25.229,25.2311,25.2262,25.2202,25.2133,25.2012,25.1951,25.1761,25.1622,25.1516,25.1462,25.1427,25.1374,25.1277,25.1002,25.0355,25.0072,24.9756,24.9241,24.8607,24.7517,24.6301,24.4939,24.3426,24.149,23.978,23.8024,23.6621,23.482,23.3352,23.2345,23.153,23.0879,23.0121,22.9424,22.8784,22.8341,22.7735,22.7284,22.667,22.6057,22.5449,22.4908,22.4264,22.3655,22.2989,22.2536,22.1999,22.1426,22.0865,22.0245,21.958,21.8876,21.8249,21.7595,21.7005,21.6473,21.5773,21.5281,21.4594,21.39,21.3049,21.2351,21.1722,21.1041,21.0504,20.9738,20.8937,20.8304,20.7647,20.7078,20.6315,20.5707,20.4909,20.4136,20.3391,20.262,20.2017,20.1385,20.0566,19.9656,19.8896,19.8053,19.7215,19.6223,19.5249,19.4217,19.3407,19.2556,19.1813,19.1129,19.0381,18.9456,18.8347,18.7436,18.6663,18.5503,18.4501
26.9964,27.0035,26.987,26.9766,26.9646,26.9586,26.9549,26.9511,26.9476,26.9414,26.9342,26.9316,26.9286,26.9249,26.9217,26.9186,26.9133,26.9073,26.9001,26.8902,26.8556,26.825,26.7519,26.6442,26.5239,26.3473,26.1455,25.8134,25.5506,25.2038,24.9052,24.6311,24.4322,24.2359,24.038,23.8672,23.7434,23.588,23.4646,23.3671,23.2834,23.1494,23.0308,22.9269,22.8145,22.7284,22.6089,22.5216,22.4103,22.3205,22.2127,22.1353,22.0553,22.0038,21.9482,21.8831,21.8265,21.7544,21.6949,21.657,21.605,21.5303,21.4687,21.368,21.293,21.2483,21.1952,21.1339,21.0646,21.016,20.9658,20.913,20.8901,20.833,20.7523,20.7125,20.6567,20.5946,20.5261,20.4563,20.3455,20.2512,20.1616,20.0833,19.9853,19.8853,19.752,19.6449,19.5363,19.4553,19.3535,19.2273,19.1371,19.0192,18.8554,18.7254,18.6108,18.4851,18.3348,18.1824
26.4657,26.4679,26.4684,26.469,26.4692,26.4692,26.4693,26.4688,26.4676,26.4661,26.464,26.4641,26.4645,26.4635,26.4629,26.4645,26.4693,26.4737,26.4773,26.4897,26.498,26.4979,26.4857,26.4484,26.3706,26.2693,26.2034,26.0705,25.9664,25.8816,25.7634,25.6583,25.4542,25.2677,25.0558,24.8687,24.6784,24.4456,24.288,24.0377,23.8257,23.6604,23.5148,23.3768,23.2459,23.1024,22.9932,22.9031,22.8173,22.7613,22.6885,22.6038,22.5204,22.4377,22.3529,22.2572,22.1618,22.0713,21.9907,21.9074,21.8399,21.7537,21.6834,21.5944,21.5245,21.4628,21.4218,21.3467,21.2601,21.1738,21.1217,21.0393,20.983,20.8843,20.8224,20.7558,20.696,20.6207,20.5629,20.468,20.393,20.3362,20.2296,20.1319,20.0568,19.9949,19.9379,19.8558,19.7442,19.6005,19.4831,19.3702,19.2138,19.0807,18.9214,18.8308,18.7014,18.5667,18.4571,18.2973
26.6411,26.5986,26.5501,26.5188,26.5103,26.4907,26.486,26.4748,26.4648,26.4545,26.4466,26.4413,26.4337,26.427,26.4206,26.416,26.4145,26.4193,26.4253,26.4311,26.4363,26.4377,26.4343,26.4215,26.3901,26.3866,26.3364,26.3137,26.2676,26.1816,25.9747,25.7849,25.6036,25.3756,25.1208,24.9127,24.6544,24.4097,24.2276,24.0281,23.8285,23.6337,23.4851,23.3257,23.1489,23.0441,22.9345,22.8234,22.7264,22.6406,22.5467,22.4964,22.4281,22.3457,22.2767,22.2182,22.1473,22.0825,22.0196,21.9714,21.9396,21.8895,21.8405,21.7896,21.7324,21.6904,21.6522,21.6165,21.5877,21.5469,21.5073,21.4675,21.4328,21.4006,21.3629,21.3342,21.2983,21.2654,21.2367,21.1831,21.1407,21.0937,21.0439,21.0006,20.9548,20.9091,20.8605,20.819,20.7652,20.7163,20.651,20.6016,20.5433,20.4673,20.3901,20.3279,20.2511,20.1819,20.1111,20.0367
25.5636,25.5655,25.566,25.5666,25.5669,25.5684,25.5692,25.5688,25.5696,25.5684,25.5682,25.5663,25.5669,25.5697,25.5712,25.5747,25.5791,25.5842,25.5868,25.5885,25.5883,25.5802,25.5705,25.5632,25.5617,25.5565,25.5499,25.5425,25.5374,25.5342,25.53,25.5283,25.5256,25.5104,25.4833,25.4055,25.2401,25.0366,24.861,24.6661,24.4402,24.2193,24.0675,23.8084,23.6114,23.3941,23.2578,23.0663,22.9764,22.898,22.7564,22.6454,22.5612,22.4868,22.4211,22.3302,22.2487,22.1704,22.1209,22.0533,21.9886,21.899,21.8398,21.7894,21.749,21.6994,21.6484,21.6009,21.531,21.4684,21.4268,21.3668,21.3243,21.2733,21.2147,21.1425,21.0949,21.0444,20.9866,20.9391,20.8742,20.8093,20.7483,20.6936,20.6466,20.5977,20.5221,20.4379,20.3394,20.276,20.2034,20.1302,20.0637,20.0056,19.919,19.8017,19.7123,19.6197,19.5173,19.4078
24.9958,24.993,24.9965,24.9939,24.9963,24.9916,24.9867,24.9863,24.986,24.9858,24.9851,24.9841,24.9819,24.9818,24.9816,24.9813,24.9815,24.9804,24.9794,24.9781,24.9765,24.9753,24.9739,24.9724,24.9689,24.9365,24.9041,24.8651,24.7679,24.7277,24.6621,24.5691,24.4728,24.3164,24.2387,24.0309,23.8485,23.7138,23.5517,23.4059,23.2829,23.1199,22.9334,22.7606,22.5966,22.5008,22.3913,22.2675,22.1877,22.0679,21.9643,21.8904,21.8212,21.6567,21.5761,21.4608,21.4089,21.3127,21.2294,21.1406,21.0482,20.9675,20.8987,20.8252,20.7563,20.6637,20.5771,20.5287,20.4364,20.3269,20.2173,20.1294,20.0394,19.953,19.8446,19.7401,19.6573,19.5327,19.439,19.3063,19.1809,19.0582,18.976,18.888,18.7853,18.6197,18.5252,18.4407,18.3165,18.1608,18.0422,17.9385,17.818,17.7198,17.5774,17.4426,17.3515,17.2627,17.1343,17.0435
24.1585,24.1594,24.1575,24.1576,24.1575,24.1582,24.1582,24.1586,24.1586,24.1567,24.1536,24.1557,24.1563,24.1554,24.1538,24.153,24.1513,24.1497,24.1477,24.145,24.1427,24.1412,24.1391,24.1361,24.134,24.1316,24.1282,24.1234,24.1193,24.1135,24.109,24.1027,24.0955,24.0899,24.0857,24.0828,24.0794,24.0668,24.0464,24.0299,24.0016,23.9458,23.8572,23.7174,23.585,23.492,23.3789,23.2702,23.1468,22.9914,22.8985,22.7272,22.574,22.4055,22.2603,22.1642,22.0993,22.0467,21.9863,21.924,21.8439,21.7761,21.7132,21.6586,21.6023,21.5274,21.454,21.3871,21.3244,21.2608,21.2107,21.1481,21.0786,20.9933,20.9134,20.847,20.7678,20.6755,20.612,20.552,20.4697,20.3767,20.2886,20.2206,20.1199,20.0128,19.9036,19.8248,19.7366,19.6004,19.4378,19.2976,19.1641,19.0645,18.9091,18.7769,18.6316,18.4854,18.3148,18.2088
23.4028,23.3884,23.3865,23.385,23.3845,23.3835,23.3875,23.3859,23.3821,23.3773,23.3727,23.3674,23.3641,23.3551,23.347,23.3416,23.3329,23.3283,23.32,23.306,23.2856,23.2721,23.2629,23.257,23.2481,23.2296,23.2089,23.1931,23.1804,23.1674,23.1546,23.1376,23.1132,23.0946,23.0699,23.0454,23.0185,22.9923,22.966,22.9368,22.8973,22.8553,22.803,22.7349,22.66,22.6024,22.5376,22.4799,22.4167,22.2975,22.1689,22.0649,21.9398,21.8658,21.7702,21.6462,21.5899,21.5454,21.4897,21.411,21.3408,21.2663,21.1722,21.0582,20.9759,20.8568,20.7956,20.6857,20.635,20.5269,20.4552,20.3379,20.2636,20.1756,20.0892,20.0081,19.956,19.8877,19.8305,19.7322,19.573,19.4732,19.354,19.2365,19.1139,19.0137,18.9104,18.7952,18.6736,18.5567,18.3838,18.2682,18.1788,18.0569,17.9337,17.8303,17.7315,17.5948,17.4223,17.247
24.243,24.2178,24.2063,24.2006,24.2002,24.1847,24.15,24.1292,24.0985,24.0783,24.0633,24.0342,24.0082,23.9903,23.9756,23.9532,23.9392,23.9208,23.8976,23.8758,23.8546,23.8262,23.7973,23.76,23.7271,23.7021,23.6749,23.6491,23.6225,23.595,23.5494,23.5158,23.4909,23.4615,23.4234,23.3929,23.3615,23.3237,23.282,23.2499,23.2249,23.1903,23.1304,23.046,22.9616,22.9071,22.8301,22.747,22.6863,22.6285,22.5249,22.4232,22.3063,22.1901,22.0868,22.0049,21.9162,21.8061,21.6947,21.5871,21.4991,21.4027,21.2941,21.1959,21.1141,20.9993,20.9224,20.8368,20.7692,20.6759,20.6077,20.54,20.4884,20.4443,20.3807,20.3029,20.2224,20.1562,20.1058,20.0544,19.9727,19.9064,19.793,19.6937,19.608,19.5145,19.4359,19.3635,19.301,19.2102,19.1056,19.027,18.8968,18.7371,18.6419,18.5426,18.4318,18.342,18.2372,18.1125
23.4082,23.4055,23.3922,23.3903,23.3853,23.3783,23.3728,23.3716,23.3696,23.3685,23.367,23.3647,23.3624,23.3591,23.3553,23.3503,23.3481,23.3449,23.3391,23.3328,23.3264,23.3203,23.3152,23.3105,23.3027,23.2833,23.257,23.2305,23.2071,23.1829,23.1548,23.1283,23.1106,23.0882,23.0646,23.0442,23.0199,22.9896,22.9411,22.8812,22.8333,22.79,22.7388,22.7001,22.6739,22.6492,22.6363,22.6214,22.5991,22.5767,22.5591,22.5439,22.5302,22.5257,22.5175,22.505,22.4929,22.4788,22.4652,22.4573,22.4484,22.4387,22.427,22.4141,22.4038,22.3976,22.3897,22.3817,22.3726,22.3618,22.3487,22.338,22.3274,22.3129,22.2964,22.2793,22.2598,22.246,22.2279,22.2096,22.1854,22.158,22.1344,22.1097,22.0816,22.0469,22.004,21.9734,21.9402,21.8901,21.8412,21.8055,21.7452,21.6749,21.6006,21.5527,21.4605,21.3579,21.2491,21.1211
25.1726,25.1757,25.1746,25.167,25.1589,25.1534,25.1185,25.0627,24.9895,24.8223,24.6513,24.4579,24.254,24.1118,23.9919,23.9311,23.8842,23.8478,23.82,23.7881,23.7594,23.7316,23.7032,23.6736,23.6464,23.6106,23.5857,23.5626,23.5202,23.471,23.4244,23.3824,23.3273,23.2802,23.2256,23.1543,23.0881,23.0096,22.9507,22.8957,22.8449,22.7693,22.6992,22.6507,22.5881,22.5221,22.4686,22.4003,22.3459,22.2889,22.2396,22.2026,22.1525,22.1012,22.0475,21.9965,21.9378,21.8628,21.7944,21.7198,21.6549,21.5833,21.5231,21.4553,21.3854,21.3223,21.2423,21.1773,21.099,21.0199,20.947,20.8905,20.8198,20.7653,20.712,20.6419,20.5818,20.5192,20.4552,20.3802,20.3,20.2361,20.17,20.1171,20.0646,19.9698,19.8505,19.7798,19.6924,19.6066,19.5292,19.4263,19.332,19.2287,19.1349,19.0504,18.9611,18.8399,18.6728,18.5158
25.8756,25.8589,25.8568,25.8483,25.831,25.8082,25.7798,25.7608,25.7453,25.7153,25.6518,25.5566,25.4254,25.2861,25.1145,24.9497,24.7752,24.6461,24.501,24.334,24.2202,24.0772,23.9475,23.8078,23.6992,23.6202,23.5083,23.4263,23.3274,23.2338,23.1077,23.0187,22.9451,22.8769,22.8127,22.7484,22.6782,22.5957,22.5266,22.4661,22.3977,22.3277,22.2809,22.1988,22.1355,22.0717,21.969,21.8927,21.8199,21.7646,21.7016,21.6351,21.5679,21.4912,21.4298,21.3585,21.2727,21.1949,21.1166,21.045,20.9709,20.8997,20.8205,20.7389,20.6522,20.56,20.4922,20.4241,20.3541,20.2889,20.2085,20.1369,20.0505,19.9668,19.8992,19.8316,19.7374,19.6503,19.5428,19.437,19.2987,19.1535,19.0229,18.9009,18.7834,18.6316,18.4707,18.3333,18.2175,18.0818,17.9376,17.824,17.7293,17.6174,17.5005,17.3614,17.2369,17.1364,17.0047,16.8797
27.5254,27.5172,27.4975,27.4833,27.4532,27.4186,27.3765,27.3472,27.3145,27.2878,27.275,27.2546,27.2428,27.236,27.2026,27.132,27.064,27.0174,26.9307,26.8679,26.7836,26.6936,26.5941,26.4855,26.3483,26.192,26.0398,25.8885,25.7489,25.605,25.4608,25.3173,25.1721,25.0721,24.9783,24.8266,24.6728,24.4706,24.3746,24.2962,24.204,24.0823,23.9773,23.881,23.7599,23.654,23.5565,23.4045,23.2943,23.2016,23.1045,22.9934,22.948,22.8807,22.8121,22.7261,22.6004,22.4919,22.4143,22.331,22.2558,22.1674,22.0638,21.9538,21.8307,21.7349,21.667,21.6007,21.532,21.4266,21.3173,21.2093,21.1251,21.024,20.8956,20.7766,20.6808,20.5844,20.5144,20.4173,20.3001,20.2066,20.105,19.9889,19.9047,19.8309,19.7382,19.6532,19.5793,19.475,19.3884,19.3024,19.2102,19.1045,19.0117,18.9081,18.7945,18.7169,18.6053,18.4796
27.583,27.5772,27.5787,27.58,27.58,27.5787,27.5792,27.5791,27.5791,27.5783,27.5771,27.5769,27.5761,27.5759,27.5752,27.5745,27.5748,27.5732,27.5618,27.5248,27.4558,27.4225,27.3757,27.3496,27.2612,27.0906,26.9245,26.7051,26.5652,26.397,26.2361,26.0746,25.9469,25.7845,25.6399,25.5075,25.3624,25.2518,25.1343,25.0023,24.8727,24.7836,24.5998,24.4767,24.3405,24.2268,24.092,23.9456,23.8556,23.741,23.646,23.4841,23.3853,23.2929,23.2051,23.118,23.0165,22.923,22.8344,22.7115,22.6262,22.5106,22.4494,22.333,22.2119,22.1051,22.0564,21.9624,21.8741,21.7404,21.6259,21.5287,21.4349,21.3408,21.2823,21.1616,21.09,20.9806,20.8857,20.8319,20.7387,20.6393,20.5712,20.4698,20.3947,20.3114,20.2397,20.1404,20.0595,19.9738,19.8834,19.7982,19.6954,19.6059,19.4736,19.3647,19.2799,19.1594,19.0525,18.8944
26.2013,26.2025,26.2021,26.2021,26.2016,26.2014,26.2008,26.2001,26.1999,26.1994,26.1997,26.2001,26.1986,26.1979,26.1976,26.1978,26.1975,26.1976,26.1973,26.1954,26.1942,26.1944,26.1944,26.1944,26.1947,26.1951,26.1953,26.1954,26.1957,26.1956,26.1954,26.196,26.1964,26.1958,26.1908,26.1865,26.1508,26.0629,25.9055,25.5938,25.4033,25.1552,24.9562,24.7111,24.5437,24.3188,24.1514,23.9374,23.7638,23.5558,23.3487,23.2185,23.1019,22.948,22.7703,22.6202,22.4683,22.3079,22.1758,22.052,21.9301,21.7887,21.6462,21.5161,21.4451,21.2974,21.209,21.0959,20.9937,20.9007,20.7753,20.6834,20.5853,20.4853,20.4087,20.3301,20.2549,20.1682,20.0897,19.9918,19.8905,19.7973,19.7133,19.6324,19.5505,19.4483,19.3561,19.2412,19.1315,19.0558,18.9628,18.8805,18.788,18.696,18.6061,18.4864,18.3915,18.2986,18.2288,18.1294
24.6337,24.6356,24.6344,24.6347,24.6351,24.6356,24.6354,24.6364,24.6371,24.6372,24.638,24.6392,24.6397,24.64,24.6397,24.6398,24.6404,24.6407,24.6413,24.6416,24.6418,24.6419,24.6417,24.642,24.6411,24.6406,24.6412,24.6413,24.6411,24.6416,24.6415,24.6388,24.6389,24.6394,24.6386,24.6378,24.6373,24.6378,24.638,24.6375,24.635,24.6336,24.633,24.6313,24.6285,24.5953,24.5288,24.3832,24.3391,24.2931,24.2165,24.0651,23.8876,23.7425,23.6081,23.4408,23.271,23.0305,22.9748,22.8584,22.6796,22.5648,22.4005,22.3012,22.2523,22.1651,22.074,22.0068,21.9294,21.8426,21.7595,21.6646,21.5948,21.5003,21.4222,21.3546,21.262,21.1635,21.0776,20.9844,20.8465,20.7653,20.6456,20.554,20.4594,20.3871,20.291,20.2107,20.1376,20.0852,20.0026,19.9097,19.7947,19.726,19.6294,19.5425,19.4768,19.4298,19.3427,19.2853
24.079,24.081,24.0809,24.0761,24.0745,24.0729,24.0678,24.0578,24.0397,24.0162,23.9979,23.9802,23.96,23.9339,23.8704,23.8123,23.754,23.6439,23.5928,23.5412,23.4969,23.4511,23.3953,23.3461,23.3154,23.2866,23.2434,23.2192,23.19,23.1623,23.135,23.0968,23.0649,23.0396,23.019,22.9968,22.9721,22.9463,22.9201,22.8857,22.856,22.8298,22.793,22.7655,22.7413,22.7181,22.6949,22.6722,22.6506,22.6177,22.5883,22.5562,22.5277,22.5048,22.472,22.4368,22.405,22.3738,22.3452,22.3234,22.3022,22.2814,22.2385,22.1985,22.1555,22.1218,22.0891,22.0575,22.0268,21.9706,21.9134,21.8434,21.7996,21.7492,21.703,21.6383,21.5673,21.4806,21.3808,21.2894,21.2247,21.1355,21.0347,20.9042,20.7614,20.6015,20.5102,20.3928,20.2694,20.1393,20.0047,19.9072,19.8344,19.7386,19.6348,19.4897,19.3657,19.2668,19.1646,19.0579
23.6047,23.6064,23.6054,23.6036,23.5998,23.5977,23.5946,23.5871,23.5811,23.5842,23.5774,23.5737,23.564,23.562,23.5591,23.5576,23.5537,23.5473,23.5438,23.538,23.531,23.5268,23.5254,23.5243,23.523,23.5221,23.5205,23.5191,23.5177,23.5154,23.5144,23.5136,23.5124,23.5129,23.5127,23.5101,23.5086,23.5066,23.5032,23.4999,23.4988,23.4972,23.4954,23.493,23.4847,23.4781,23.4714,23.4639,23.4577,23.4466,23.437,23.4237,23.4137,23.3978,23.3855,23.3745,23.3567,23.3261,23.2965,23.2697,23.2388,23.2012,23.1629,23.1332,23.1181,23.0991,23.0721,23.0437,23.0214,22.9881,22.926,22.874,22.8239,22.768,22.7059,22.6533,22.5957,22.5148,22.4429,22.3765,22.288,22.2244,22.142,22.0694,22.0109,21.9391,21.7753,21.6449,21.5517,21.4545,21.3441,21.277,21.1977,21.1152,21.0157,20.9316,20.8645,20.7734,20.6322,20.4866
24.3357,24.3353,24.3361,24.3333,24.3329,24.3295,24.3155,24.2951,24.2825,24.256,24.2394,24.2106,24.1965,24.1702,24.1505,24.1263,24.0857,24.0493,24.0292,24.0007,23.97,23.9286,23.8954,23.8421,23.7969,23.7519,23.7134,23.6796,23.6518,23.6153,23.5807,23.5367,23.4865,23.4252,23.3656,23.2908,23.2168,23.143,23.0579,22.9415,22.8528,22.7643,22.6648,22.5486,22.482,22.3903,22.308,22.2276,22.1107,22.0499,21.9934,21.9302,21.8652,21.799,21.7572,21.6951,21.5868,21.5288,21.4616,21.4183,21.3682,21.3293,21.2965,21.2727,21.2237,21.1607,21.0913,21.056,21.0112,20.9623,20.9285,20.8784,20.8481,20.8079,20.7661,20.7157,20.6587,20.6063,20.5408,20.4152,20.3537,20.2991,20.2219,20.1504,20.0726,20.0153,19.9411,19.8206,19.7175,19.6291,19.5138,19.3594,19.2412,19.1412,19.0313,18.9336,18.7848,18.6112,18.5003,18.3858
24.5676,24.5713,24.5717,24.5661,24.5673,24.5656,24.5561,24.5479,24.5344,24.5211,24.5108,24.4948,24.4798,24.4701,24.4643,24.4551,24.4454,24.4349,24.4292,24.4229,24.4145,24.4025,24.3947,24.3855,24.3706,24.3583,24.3434,24.3346,24.3279,24.3206,24.3125,24.3013,24.2903,24.2777,24.2578,24.2326,24.182,24.14,24.1039,24.067,24.0197,23.9798,23.9355,23.8789,23.8385,23.7995,23.7577,23.7198,23.6914,23.6695,23.6269,23.5925,23.5639,23.5409,23.5152,23.4874,23.4515,23.4209,23.3908,23.3604,23.3207,23.2881,23.2523,23.2106,23.179,23.1241,23.0909,23.047,23.0025,22.9686,22.9079,22.8637,22.8183,22.7524,22.6782,22.6248,22.5704,22.5126,22.438,22.3821,22.3083,22.2536,22.1788,22.0931,22.0382,21.9753,21.9027,21.8509,21.8018,21.7384,21.6659,21.6233,21.5412,21.4833,21.4376,21.4033,21.3267,21.2749,21.2295,21.1607
25.522,25.526,25.5231,25.5236,25.5205,25.5118,25.5019,25.4895,25.4735,25.466,25.4623,25.4576,25.4538,25.4375,25.4019,25.3629,25.3022,25.2367,25.1621,25.0857,25.0477,25.0016,24.9344,24.8751,24.8165,24.7465,24.7026,24.6576,24.5991,24.562,24.5219,24.4844,24.4304,24.385,24.3307,24.2741,24.2128,24.1558,24.1042,24.0282,23.9586,23.8963,23.8424,23.7765,23.6997,23.6396,23.5955,23.5452,23.5046,23.4618,23.4014,23.3561,23.3033,23.247,23.195,23.1521,23.1072,23.0503,22.9894,22.9278,22.8774,22.8124,22.7536,22.7024,22.6565,22.5889,22.5234,22.4756,22.4158,22.3545,22.288,22.2304,22.1635,22.1084,22.0429,21.9735,21.8977,21.8293,21.7664,21.7137,21.638,21.5731,21.5109,21.437,21.3847,21.3291,21.2655,21.2152,21.153,21.0845,21.0095,20.9561,20.9017,20.8386,20.7766,20.7133,20.6483,20.5669,20.4932,20.4112
26.7857,26.7805,26.7563,26.7429,26.7261,26.7139,26.7074,26.6997,26.6927,26.6865,26.6824,26.6792,26.6759,26.6723,26.6659,26.5851,26.4383,26.2826,26.0784,25.8488,25.6469,25.3341,25.1141,24.9558,24.7685,24.6706,24.5372,24.4347,24.3588,24.2293,24.1171,23.9825,23.8592,23.7202,23.6171,23.4951,23.371,23.2603,23.1366,23.045,22.921,22.8211,22.7105,22.6275,22.5424,22.4606,22.3862,22.3302,22.2635,22.1701,22.0688,22.0048,21.9494,21.869,21.8015,21.7242,21.6406,21.5533,21.4671,21.3678,21.2939,21.2447,21.1621,21.081,20.9786,20.8873,20.7962,20.6881,20.6222,20.5487,20.4854,20.4301,20.3651,20.2915,20.2124,20.132,20.0403,19.9554,19.8773,19.7999,19.7206,19.6365,19.5611,19.4861,19.4345,19.3575,19.2642,19.1756,19.0468,18.9242,18.8146,18.7137,18.5802,18.4441,18.3319,18.2267,18.0892,17.9425,17.7959,17.6456
27.129,27.1349,27.1344,27.1321,27.1237,27.1181,27.111,27.1051,27.1,27.0942,27.0855,27.0792,27.0682,27.0483,26.978,26.8236,26.688,26.53,26.2457,25.9506,25.5065,25.1151,24.6604,24.4222,24.2102,23.9878,23.8093,23.6402,23.4964,23.3184,23.1488,23.0245,22.8585,22.6968,22.5701,22.4279,22.2806,22.1447,22.0135,21.8752,21.7638,21.6329,21.4976,21.3737,21.2681,21.1909,21.0699,20.9497,20.8531,20.7844,20.6647,20.5552,20.4573,20.3468,20.2636,20.167,20.0772,19.9807,19.8831,19.8217,19.7367,19.6718,19.5854,19.4741,19.401,19.316,19.2154,19.122,19.0241,18.9004,18.784,18.6596,18.5472,18.4489,18.3251,18.2012,18.0664,17.9692,17.869,17.7773,17.656,17.524,17.4118,17.3063,17.1694,17.0427,16.9329,16.8405,16.7486,16.6137,16.5024,16.3762,16.2455,16.0769,15.9539,15.8134,15.6641,15.5128,15.3658,15.25
